Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-IS-A3K8	0.042542815091696	0	0.00641427601606964	0.0203270449925597	0	0.0531088284905131	0	0.0424907365401858	0.0372062211546492	0.0369579675507038	0	0.046517213082909	0	0.239579189478232	0.0433777204791853	0.243482332330598	0	0	0.187995654792698	0	0	0	0.072	0.136755683085913	1.03674307125577
TCGA-IS-A3KA	0	0	0.0175763490774408	0.471569659387879	0	0	0.116359766383493	0.11566597038991	0.078190428337367	0	0	0.0369708152086783	0.0044928059810092	0.114571503000368	0.0201378369899904	0.0124257685982134	0.010592322590952	0	0	0	0.00144677405469983	0	0.112	0.106168696976463	1.10180608127481
TCGA-IW-A3M4	0.124939457651205	0	0.0178783763283138	0.00465095323829023	0	0.187658236466919	0	0.0495616280133349	0.0177002765300439	0.00940449400767843	0	0.0469163417935883	0.0302666208082699	0.0530527113506208	0.0287308519574631	0.200611921845647	0.0518582962374225	0	0.176769833771203	0	0	0	0.027	0.197189526011853	0.997638987276471
TCGA-IW-A3M5	0	0.0048046321972428	0.00147128012089159	0.0428707277402625	0	0.124980770560978	0	0.00156402915557823	0.0318195261015404	0	0.00531732384373788	0	0.0061200895562306	0.554459319619759	0.0082114037478219	0.197382800613321	0	0.0170738945253354	0.00392420221730042	0	0	0	0	0.738301762892028	0.683826890741774
TCGA-IW-A3M6	0	0.00974418521877795	0.00648462512143667	0.118742576439519	0	0.154069379226322	0	0.0302341662306689	0.120016341922793	0	0	0.009222929077398	0.0469219870844747	0.112452666301924	0.0421441450196864	0.349966998356999	0	0	0	0	0	0	0.24	0.0578722381016018	1.07648320378733
TCGA-JV-A5VE	0.000714581370236188	0	0.0091761347521922	0.265688246537215	0	0.033118575872586	0.0226890567163385	0.104144209469107	0.066565897480754	0	0	0.0285421067457242	0.00596917999004577	0	0.132761396790893	0.297890750543864	0.00512856348803515	0	0.0249631233476597	0	0	0.00264817689534988	0.088	0.121113211875829	1.05529858406998
TCGA-JV-A5VF	0	0.0134285622899931	0.00170974142351893	0	0	0.000866548271034688	0.0716561143398282	0.0128282878628634	0	0.00285620085987387	0	0	0	0.732269182002774	0.00242903894745893	0.141725615023069	0	0	0.0202307089795861	0	0	0	0	0.793273868186822	0.612986085656717
TCGA-JV-A75J	0.0477541007317064	0	0	0.181221942114605	0	0.283625309201817	0	0.0152430328798868	0.105188149681084	0	0.020814241234221	0.056211413088815	0	0.273591895922674	0	0	0	0	0	0.016349915145192	0	0	0.328	0.0366699331139471	1.1187380056009
TCGA-K1-A3PN	0.0520725094585172	0	0.00966550286606319	0.0895333660509706	0	0.260923484723332	0.00163018787993229	0	0.0724397861384187	0	0.0250462280989204	0	0.0488793586205486	0	0.0325556297625865	0.247018737271777	0.00296023331011416	0.00191590508939033	0.155359070729429	0	0	0	0.014	0.246411400401672	0.982726882230231
TCGA-K1-A3PO	0.0727713282592727	0	0.102222201819482	0.201289379149621	0	0.119169653275253	0	0.0175452793660139	0.0510083810486554	0	0	0.0800552113845533	0.00526621207959374	0	0.022424233876379	0.159361687799408	0.0454984845595344	0	0.12170260207584	0	0	0.00168534530639321	0.00600000000000001	0.328115905110569	0.949394712797604
TCGA-K1-A42W	0	0.00254788323381793	0.00254133844096606	0.0789841789085826	0	0.166076324408428	0	0	0.0198955618377686	0	0	0.0293065174628178	0.0637222573990903	0	0.0649500320292207	0.359290507508646	0.0209080610305894	0	0.191777337740072	0	0	0	0.00900000000000001	0.277138066792322	0.970431069184347
TCGA-K1-A42X	0.0256370251667109	0	0.026120365510467	0.0826936274911657	0	0.213692173248368	0	0.0102358943183634	0.023087176061093	0	0	0.0505674851169537	0.0354605674457353	0	0.00812251962379959	0.156696138150991	0.0113926199002657	0.019183171800292	0.337111236165795	0	0	0	0.166	0.0816897379760725	1.06032745308432
TCGA-K1-A6RT	0.0608769854280148	0.0782671536077107	0.0530580163490182	0.218037599277013	0	0.155726376376064	0	0.0783671560312313	0.106496657252861	0	0	0.0351872327690437	0.00677579917180086	0.0402109103711429	0.0698213069161058	0.079321807452365	0	0	0.0178529989976292	0	0	0	0.005	0.352539906272061	0.946564614693957
TCGA-K1-A6RU	0.0150958111106875	0	0.0138082669718146	0.0823052065103952	0	0.0793611826107584	0.000171105188129839	0.0161909152586867	0.0368785363793491	0	0.00173993115267846	0.0242968657725026	0.0253922497855931	0	0.0906952889628799	0.48130074220164	0.00947270126608958	0	0.123291196828795	0	0	0	0.043	0.16548377804095	1.02452161152571
TCGA-KD-A5QS	0	0.0128331257488628	0.00471464467333988	0.0310499644573947	0	0.0882466904936924	0	0.0165096936675273	0.0287238190301681	0	0	0.00977710403529762	0.0116357396104692	0.390201010819751	0.0289283123813457	0.262381169016094	0.000131822925608503	0	0.114866903140449	0	0	0	0.002	0.479315800724129	0.879248183491665
TCGA-KD-A5QT	0.0430526315589887	0	0.0126552429153735	0.0906768323383759	0	0.233398631780397	0	0.0833858637689355	0.0275289424028153	0.0277988856531151	0	0.049079540124548	0.00294471954495685	0.0190921514221898	0.114322922646462	0.148180242095479	0.00857763164132878	0	0.13538624505435	0	0	0.00391951705268484	0.093	0.118612533730752	1.0447689853648
TCGA-KD-A5QU	0.0059365860083039	0	0.00965567894695113	0.164107017198078	0	0.120740727486	0.0032289973677493	0.0164785930898495	0.0303255122106607	0	0	0.0428632189911776	0.0216325113713423	0.107250503588038	0.070354254993637	0.227867675227949	0.0335018170248812	0	0.14331043178717	0	0.00274647470821284	0	0.00800000000000001	0.282278297729118	0.967612146138451
TCGA-KF-A41W	0	0.00681397669096692	0.0705950898263129	0.0634183441094042	0	0.198114803705318	0.0288924041488954	0	0.0152520059743151	0	0.00796153006142303	0	0.0759834756926808	0.188382934202229	0.119030530790398	0.185715903023128	0.00282435638063604	0	0.0370146453942921	0	0	0	0.08	0.127944058064128	1.0358650678784
TCGA-LI-A67I	0.00347989985666051	0.00233712387609537	0	0.00234102815908278	0	0.0880133719533488	0.107672384744985	0	0.0112419468785251	0	0.0452065529539796	0.0021470829392965	0.00121108296334432	0.229828431521758	0.0232460060661052	0.452471009416002	0.00075457516033732	0	0.0285468727187687	0	0	0.0015026307917109	0.002	0.482677449028084	0.876306259174425
TCGA-LI-A9QH	0	0.0206350674359885	0.00606858114438788	0	0	0.212541084068859	0	0.00467301491139351	0.044193554666724	0	0.0291329880670733	0.0442047488572339	0.0407180203834093	0.0689737741217201	0.0193449744081988	0.265533956675333	0.00040870416526335	0	0.243571531094416	0	0	0	0.11	0.106958252656194	1.04067755039689
TCGA-MB-A5Y8	0.000436663090946428	0	0.000142437264367679	0.0500169945339276	0	0.00279969470398909	0.0212819956960357	0.0206313224321003	0	0.0131301527713581	0	0.0429879763499547	0	0.482290016330751	0.0163026184950982	0.265470888763521	0.0117938286460763	0	0.0727154109218734	0	0	0	0	0.75481415143667	0.674555779365476
TCGA-MB-A5Y9	0	0.0543390741592746	0.0766458688085512	0.133190857421446	0	0.0108369531573754	0.0178155267207922	0.0504897832393544	0.0369944139373575	0.0140256919594818	0	0.0700577908213226	0.0120533848367532	0	0.031269335703988	0.371049265611986	0.0177120725686384	0.00579781350279705	0.0838000612703693	0	0	0.0139221062805117	0.016	0.232634381378845	0.98733662870456
TCGA-MB-A5YA	0.00148301692810096	0.00603599190335369	0.00250109792853055	0.0130906886113085	0	0.154159826663069	0	0	0.048967792493238	0.0270303265081303	0	0.0495558965142767	0.101899899669059	0	0.0380467251835169	0.302859230525414	0	0.0428047327333448	0.211564774338658	0	0	0	0.014	0.246823741268397	0.981670706930805
TCGA-MB-A8JK	0.0244057068076578	0	0.00186171823497496	0.118612011914402	0	0.00517180991594901	0	0.0317871373290821	0.104662803743319	0.0223962678832635	0	0.047214396433287	0	0.103747487298905	0.0834268012178964	0.176241320979992	0	0	0.280472538241271	0	0	0	0.005	0.347318304396032	0.94118945950482
TCGA-MB-A8JL	0.0457179664835497	0	0.0491096680654215	0.101771593900675	0	0.0322168643404504	0.0233680128643808	0.0460212290760333	0.0421975499756495	0	0.0316492237714262	0	0.0200711284610977	0.213644371919663	0.0399766111654799	0.323027406818969	0	0	0.031228373157204	0	0	0	0.048	0.163122679377647	1.02596207727904
TCGA-MJ-A68H	0	0.00234162007363812	0.00660616334609197	0.0122910490387278	0	0.265281122980807	0	0.0341332710473005	0.0621315414482999	0	0	0.032225377420771	0.0452934514677164	0	0.0848123698054483	0.249795046925914	0.154965217728154	0	0.0501237687171312	0	0	0	0.163	0.0836521061349827	1.04974161232755
TCGA-MJ-A68J	0	0	0.00179716161791518	0.0185299950665748	0	0.109065876388483	0	0.0241819089791883	0.0666430050235008	0.00167288939108541	0	0.0362048554358331	0.00161450370395916	0	0.0293206953879701	0.215718589292813	0.172254466846634	0.00428263334834946	0.317987571807858	0	0	0.000725847709836488	0.00700000000000001	0.29781518698802	0.963731713786195
TCGA-MJ-A850	0	0.0895204101570582	0	0.0464319542863002	0	0.0915134512903919	0	0.00961771970360404	0.0611516303551169	0	0	0.0756282562688995	0.0137026448193008	0.162446409014003	0.0090876364676152	0.186022974911625	0	0.00789451373642517	0	0.229923903619912	0.00320049793110444	0.0138579974386437	0.419	0.0229707694696454	1.10253030678745
TCGA-MO-A47R	0	0.0265654797350127	0.0177936052214792	0.0908941253487007	0	0.121645063497438	0	0	0.00506258999770903	0	0.0616630927366144	0	0.0122425105540997	0	0.0595026014775183	0.436694133454416	0	0	0.167936797977013	0	0	0	0.38	0.0298941718557805	1.07385188469623
TCGA-N1-A6IA	0	0.00310997286466659	0.00617750440185845	0.0269147491190717	0	0.113357295875119	0.0368235775616303	0.0377310148728154	0.00778643137823334	0	0.00164113882330698	0.02430715688508	0	0.467952794176122	0.0732522473288715	0.132848039813752	0.00553950970432881	0	0.0625585671951435	0	0	0	0	0.688127938286363	0.739519989701645
TCGA-PC-A5DK	0.0521437521940198	0	0.0213065452051533	0.226603289243415	0	0.225972628151588	0	0.023937371507353	0.0652311357258974	0	0.0396747915773102	0	0.0337514610506646	0.000589968520945323	0.0881349581681723	0.0600148694415822	0.0133125384850949	0	0.149326690728805	0	0	0	0.036	0.177515630243537	1.02750847688172
TCGA-PC-A5DL	0.0402757774702379	0	0.0163727007960294	0.0561808129531783	0	0.270819269205343	0	0	0.0486781052488197	0	0	0.0162015484900506	0.0678655742565805	0.00708721023125697	0.117920367024467	0.140463921498652	0	0	0.218134712825385	0	0	0	0.016	0.235118400330391	0.989564292405471
TCGA-PC-A5DM	0	0.00451853107180559	0.00478505592525942	0.00588891817749297	0	0.262616771680114	0.0534078845926284	0	0	0	0.0315956446787567	0	0.0567880268941952	0.202995839055663	0.00263737701675222	0.35390026021141	0	0.00490682304658096	0.0159588676493425	0	0	0	0.016	0.233319186601581	1.00058973349613
TCGA-PC-A5DN	0.0589872228514199	0	0.0133814823507913	0.0225536754879876	0	0.253889321820864	0.00228535646638143	0.0258483647245382	0.0174823727163023	0	0.0287171149035021	0	0.0428869737499944	0.239238762541256	0.0334937276378313	0.21173546526915	0	0	0	0.041056941203357	0.00844321827662414	0	0.078	0.13151035566022	1.03981268224864
TCGA-PC-A5DO	0.0352463621238688	0	0.0110203267968341	0.162823562277645	0	0.14242247081969	0.00285965693088677	0	0.122919315725399	0	0.0505809484475752	0	0.0274300777897939	0.0979233738081721	0.0299990639397918	0.242808429298593	0.0577048845601988	0	0.0162615274815512	0	0	0	0.014	0.240766363195877	0.989427568407785
TCGA-PC-A5DP	0.1354791681881	0	0.0367609508910013	0.116661913646165	0	0.246407596786871	0	0.000711636597540202	0.0829263819410945	0	0	0.0155405199650637	0.00391673311575078	0.0816729388838944	0.0435741870994365	0.160594527384926	0	0	0.0757534455001562	0	0	0	0.017	0.229691896034225	0.99366000689017
TCGA-PT-A8TR	0.126370102755452	0	0	0.141658084688362	0	0.115467026119824	0	0	0.115584387425904	0	0.041810948021758	0.0164580798391812	0.056644253046137	0	0.0193940642504456	0.366550818219505	0	0	0	0	6.22356334301731e-05	0	0.83	-0.0203246922458414	1.10180321269622
TCGA-QC-A6FX	0.00177879179249749	0	0.000935543618010447	0.0329396114532478	0	0.150436074167584	0	0.0244515765748277	0.0296159039331079	0.00433386313479071	0	0	0	0.111256496298001	0.172077326926035	0.405689625625488	0	0	0.0591573672521896	0	0	0.00732781922422041	0.004	0.39136698089932	0.925816616075834
TCGA-QC-A7B5	0.00133677891570542	0	0.00348318116399664	0.0660550877475124	0	0.0273670838790671	0.0256892331245457	0.0252043018468693	0.125412283832318	0.0456498665486787	0.00851854113495016	0.0179607531105569	0	0.371113832740826	0.0506986124020644	0.157926124900641	0.0019170355105012	0	0.0716672831417668	0	0	0	0	0.671711747516088	0.761565495904748
TCGA-QC-AA9N	0.00165754953209237	0.00550567174118824	8.08060104349565e-06	0	0	0.14415533821757	0.00617690625966735	0.00795717929971825	0.0453669117727861	0	0.0880343371298007	0	0.0391454988357185	0.42084984062685	0.00311546567941203	0.179867435143806	0	0	0	0.0532983801689532	0	0.00486140499139363	0.00700000000000001	0.29689437568143	0.984716146437209
TCGA-QQ-A5V2	0.0375924725297935	0	0	0.0245697567643836	0	0.0028040231111437	0	0.0316647008030882	0.0546251379042989	0.0314284392656147	0.025743723935267	0.00665190307287023	0.0158228897108899	0.45811483047151	0.00175957360338204	0.270621078293209	0	0	0.0386014705345489	0	0	0	0	0.746876568690102	0.686345286045662
TCGA-QQ-A5V9	0	0	0.045271956045492	0.188047415872614	0	0.0236961719852464	0.0392564640283818	0.00731793756335757	0.0472059127708302	0	0.0164687094324408	0	0.0288944654302497	0.0319261326478536	0.0186879874176429	0.543196756405872	0	0	0.0100300904000196	0	0	0	0.071	0.137645563398458	1.04466965920528
TCGA-QQ-A5VA	0.03248422417051	0	0.0915275840679505	0.219149019564239	0	0.196099423855574	0.0334379040307422	0.0634513772469577	0.0725815311357447	0	0	0	0.0241795639924793	0	0.0803372567396776	0.111956833974485	0.0253119272127733	0	0.0418436391237945	0	0	0.0076397148850721	0.022	0.214237718746366	1.00816628474448
TCGA-QQ-A5VB	0.00104289964488936	0	0.00511298917750579	0.22240110541672	0	0.0497386982368752	0	0.0709177754470567	0.089857771101179	0	0	0.0726090218459328	0.0310719604865879	0	0.0759704891464225	0.343997284946698	0	0	0	0.0348820842079103	0	0.00239792034222239	0.003	0.412764769976886	0.911937423656367
TCGA-QQ-A5VC	0	0	0.00249481165583079	0.0842630760670104	0	0.233299857898852	0	0.0386099101649391	0.0215347864460621	0	0	0.0369720137237641	0.0354483938453834	0.0934728707402141	0.027031292720851	0.387990152459426	0	0	0.0380626981134987	0	0	0.000820136164168644	0.072	0.136963886923659	1.03980139470712
TCGA-QQ-A5VD	0.0147043528145948	0	0.00437800886954493	0.0556660109049707	0	0.0728144679476894	0	0.030087898198306	0.0766965406978521	0	0	0.0419189857760206	0	0.413592678259734	0.0329847025729847	0.118455564690761	0.0165321769846192	0	0.119707252289747	0	0	0.00246135999317599	0.001	0.538400736918567	0.843198004000867
TCGA-QQ-A8VB	0.0364276528319247	0	0.0195719335881545	0.0759611316128704	0	0.110935937713472	0	0.0245432164295385	0.0327979352548708	0	0	0.046013794774613	0.025111256128391	0.0276898865032563	0.0619867619404003	0.147915638262326	0.02718762991533	0	0.363857225044853	0	0	0	0.229	0.060534774516879	1.06942908641158
TCGA-QQ-A8VD	0.00496691598935485	0.00240009423030767	0.0063010893489561	0.0387296499551346	0	0.239908467110235	0	0.0457432259864495	0.0355984696712378	0	0.0811892882062502	0.0169546312186442	0.0439192516424943	0.226874541654349	0.0131836038347901	0.111001758200108	0	0	0.133229012951689	0	0	0	0.101	0.11145498485359	1.0447213171743
TCGA-QQ-A8VF	0.0268145893696943	0	0.0703403826206971	0.280340138343234	0	0.0759418329984386	0.0608916306852901	0.0625283446437373	0.0824919195802417	0	0.0204462942149074	0	0.0192279820908709	0.110890907640436	0.108759360819078	0.0737541070407358	0.00757250995263754	0	0	0	0	0	0.017	0.230260898649566	1.00331613289682
TCGA-QQ-A8VG	0.0120943947982624	0.0022161089003672	0.0018040008367257	0.0835124231562288	0	0.0843271460401354	0.0121945726171745	0.0259140249614923	0.0494575875777636	0	0	0.00898683189899411	0.123636859554444	0.190169831172782	0.00541219420703268	0.345516544625007	0.00471390492584106	0.0167026403931268	0.0326328310783105	0	0	0.000708103256313021	0.003	0.45173872463081	0.892007005516114
TCGA-QQ-A8VH	0.182150027250024	0	0.035840754645652	0.0538604223855862	0	0.15500209214559	0	0.00224248168134639	0.0773283914837323	0	0	0	0	0.208100707563215	0.00189940866255445	0.274931697645043	0	0	0.00864401653725692	0	0	0	0.017	0.226680366565912	1.00216919481783
TCGA-RN-A68Q	0.0151690785480229	0	0.00198424185395433	0.0591773196142795	0	0.131493362078266	0	0.0456018818656172	0.0186886220658731	0	0	0.0574634292230276	0.328049770064651	0	0.0576714272609729	0.26149389005101	0	0.000211624694686312	0	0.00852485805895718	0.0144704946206828	0	0.01	0.27152305731949	0.978693277357756
TCGA-RN-AAAQ	0	0.00809895629992498	0	0.0102227103168565	0	0.131937923107795	0	0	0.0248621083908689	0	0.0374074701022475	0.00478185805297541	0.257133838499584	0.0112638640289283	0	0.482918478357774	0	0.0225421844461822	0.00785034213904343	0	0	0.000980266257819678	0.005	0.352051053437367	0.946221366729273
TCGA-SG-A6Z4	0	0.0147995258093587	0.00730305586639467	0.0297785411050428	0	0.0864044683567569	0.00302429532570159	0.0245072065915226	0.0702596293025215	0	0.0332167054594866	0.00431461723253116	0.00141677227653836	0.341878044759462	0.00970093580375004	0.333172084862368	0.000445034145652205	0	0.0350126839970859	0	0	0.00476639910582754	0	0.682280332483957	0.747640964890936
TCGA-SG-A6Z7	0.0313894065568699	0	0	0.023241972879277	0	0.171628921696797	0	0	0.054831090149571	0	0	0.0306938238854878	0	0.449925362007074	0	0.122639403419596	0	0.039466465456862	0.0761835539484654	0	0	0	0.0580000000000001	0.153683321753784	1.05633489896101
TCGA-SG-A849	0.0265376329709692	0	0.0159152436214358	0.280573804846146	0	0.0329385068049933	0.0215366100008569	0.085331559282511	0.0627172859588972	0.00470182859583616	0	0.0283316034239198	0.0229187971918687	0	0.111608839072938	0.24947315626591	0.0357631034792085	0	0.0150827285645635	0	0	0.00656929991994529	0.005	0.347205243098316	0.944062677596679
TCGA-SI-A71O	0	0.0235609783675518	0.00738880310603788	0.061014298589203	0	0.117065720669768	0.00771224435823431	0.0238740896959169	0.106463817047846	0	0.000629933764898516	0	0.00206813640487189	0.353229059859644	0.0275232001516524	0.162717720168664	0.000331071697015567	0	0.106420926118696	0	0	0	0.00600000000000001	0.308412454726425	0.966497707015505
TCGA-SI-A71P	0.025791874479223	0	0.00126828628564832	0.100067320644514	0	0.109310250188409	0.00718800653755905	0.0054011648365979	0.0260165952982843	0	0.00949052668195758	0	0.324261028657913	0	0.0644947285738819	0.314032552230961	0	0.0029050933150044	0.00977257227004696	0	0	0	0.005	0.330556983819993	0.951831274058589
TCGA-SI-A71Q	0.0444278046725971	0	0	0.0092914207314518	0	0.266768119538136	0	0	0.106768436416704	0	0.00299991982088455	0.0328076065318145	0.0248789022832156	0.270868199140014	0.0285313112584605	0.164083642092425	0	0	0.0485746375142973	0	0	0	0.133	0.0951589413425345	1.05961336528623
TCGA-SI-AA8B	0.00326042301013556	0.00504330414427757	0.00202004916146147	0	0	0.024220781543631	0.00357450748489821	0.0130398250523411	0.0487620052564517	0.00342291845372473	0.0375014458349525	0	0	0.47231410638164	0.00276165266896518	0.328527912053701	0.0050746845684952	0	0.0504763843853249	0	0	0	0	0.747216954651091	0.678275968792511
TCGA-SI-AA8C	0.00958847443143446	0	0	0.0818237571190805	0	0.12615917333405	0	0.0333684452381618	0.103333766615867	0	0	0.0351323695208998	0.015660571398367	0.27660865915457	0.0285478621573974	0.264825834989109	0	0	0.0233556914674636	0.00159539457359927	0	0	0.004	0.355453048168029	0.943061485695731
TCGA-UE-A6QT	0.019627694022641	0.0122587935533791	0.0159704342315361	0.256780115467504	0	0	0.0717547411139545	0.0696741240221069	0.142667675464487	0	0	0	0.021615962731681	0.102332762615169	0.0835883231453518	0.160366131228666	0	0	0.0433632424035239	0	0	0	0.113	0.105174610392208	1.05110087352316
TCGA-UE-A6QU	0.0276283082919317	0	0.013208446943501	0.353075712304381	0	0.0767714257272438	0.0151254435607279	0.0743917367795616	0.0788539918541328	0	0	0.0116275629631864	0	0.0741133758170624	0.105082115376404	0.143820353165098	0.0152471942770427	0	0	0.00417091844850448	0	0.00688341449122251	0.017	0.22959375958143	1.01157370347609
TCGA-VT-A80G	0.00379773565337775	0	0.00215669112437201	0.138555520600674	0	0.126366508612977	0.0294572634139162	0.0129539967065478	0.0516635668800406	0	0	0.0680955278052417	0	0	0.128659249593863	0.320273644860055	0.0156300360406746	0	0.0958735139111507	0	0	0.00651674479710961	0.0580000000000001	0.152264281628672	1.03065419215136
TCGA-VT-A80J	0.0229247222022845	0	0.0294929913150996	0.220250599963102	0	0.0298519420640002	0.0572714335879999	0.0417903602195088	0.0352497353269258	0	0	0.00371582784969207	0.0270341820365463	0.0863235611510393	0.0606129526296346	0.294478507615626	0.0631075040510835	0	0.0249138069796421	0	0	0.002981873007815	0.00600000000000001	0.327764850037298	0.948121659187056
TCGA-WK-A8XO	0	0	0.00828442194160636	0.0833440204993742	0	0.10696800630203	0.0196549981476263	0.00536422880429727	0.0420592153697408	0	0	0.013253583745376	0.0287927518416488	0.0402364519868401	0.0407004348725444	0.31737005510623	0	0	0.262626450196993	0	0.0313453811856932	0	0.00800000000000001	0.280923196540146	0.969646690374965
TCGA-WK-A8XQ	0	0	0.00122908432894813	0.159494682762952	0	0.0587313861883878	0.109899536805838	0.0177988504605083	0.0285970739717937	0	0	0.0614216792981136	0.0121347994255329	0	0.0335168537122258	0.397905373038791	0	0.0012185076078048	0.109269319928217	0	0	0.00878285247088726	0.288	0.045800441650254	1.06800264208292
TCGA-WK-A8XS	0.00396491405932033	0.0160039948815429	0.00479072345493723	0.0231575985958336	0	0.24479617986311	0	0.0925475153611268	0.0275108948242323	0	0	0.0368571459792317	0.0945241697972938	0	0.0732637181787264	0.233378202981586	0	0.0873242978709215	0.0578720912779548	0	0.00400855287418247	0	0.202	0.0713142978733595	1.05574709641402
TCGA-WK-A8XT	0	0.0676638065849563	0.0158035351081433	0.0486893821077108	0	0.142913895319121	0	0	0.199296113344075	0	0.0815791720032103	0	0.031856021430031	0.315769641104809	0	0	0	0	0.0964284329979434	0	0	0	0.883	-0.0247293569931733	1.11128254357894
TCGA-WK-A8XX	0	0.00664076406705305	0.00389742472885397	0.0182177405189805	0	0.137729671070613	0	0	0.0318653483512868	0	0	0.0231192870248844	0.0311375499973131	0	0.00537227742829555	0.604132320434365	0.0101766756693707	0.0159384142811364	0.110189816618674	0	0	0.00158270980917313	0.003	0.456144041186627	0.890292677281789
TCGA-WK-A8XY	0.00428311999398924	0.0117565096931948	0.0326014594733555	0.0265969748818138	0	0.187012650019341	0	0.0029013315503853	0	0	0.11836354488435	0	0.0809238663563054	0.0740714727711935	0.00225167013599215	0.133902525285553	0.000443584477134292	0	0.307782180114963	0	0.00484621139392837	0.0122628989685004	0.51	0.0109491929777255	1.08205062256415
TCGA-WK-A8XZ	0.026253004803669	0	0.00272617477551698	0.059768656723844	0	0.228028818536531	0	0.00833746007138059	0.0445252741516271	0	0	0.0294827429291921	0.103430698144705	0	0.101426979892432	0.217233477517182	0.00725422751496923	0	0.171532484938952	0	0	0	0.081	0.125413299085855	1.03119198442007
TCGA-WK-A8Y0	0.00609619225960918	0	0.0037243526746346	0.236155298714463	0	0.0864325665533635	0.0918762249291161	0.0541169784452475	0.0515639139306225	0	0	0.0487512390325238	0.0253423437649932	0	0.0986961981177381	0.263837524576156	0.0272944646814629	0	0.00102693587748958	0	0.00483063403388858	0.000255132408690989	0.003	0.435093887095939	0.899987198896302
TCGA-WP-A9GB	0.000716322197645465	0.00167275298580915	0	0.0154108619764917	0	0.315780788974918	0	0.0495050097604156	0.0391216142443637	0	0.0416002961821697	0.0627728065276695	0.0557235136664064	0.155355344228309	0.00723451893610683	0	0	0	0.255106170319694	0	0	0	0.212	0.0683406732362569	1.07296983556891
TCGA-X2-A95T	0.00272380455705095	0	0.00839560392915063	0.0339458204835164	0	0.268874777587568	0	0.0291366689236313	0.12489109825746	0	0.0155035983612226	0.0113248597563091	0.0208674125651534	0.173441539670952	0.141705359290254	0.104813963384673	0.00373705368166571	0	0.0606384395513925	0	0	0	0.00700000000000001	0.296393228632287	0.969884403751593
TCGA-X6-A7W8	0.0129409165152246	0.00387899417967385	0.00505167751138778	0.0354538495458662	0	0.0740768501467374	0	0	0.0480794098835881	0	0.01760978555911	0	0.00477527924213235	0.123068721444868	0.03267819049556	0.555743355959184	0	0	0.0322252906011502	0.0446286950556925	0	0.00978898385982428	0.125	0.0985669403747957	1.07827847992613
TCGA-X6-A7WA	0	0	0	0.0449080397870246	0	0.15350461987125	0.00350150494252178	0	0.0735479611082104	0	0	0.035681701428545	0.170045887151936	0.0539286141749212	0.0415090258486989	0.253820024244076	0.0859112247732325	0.00243954811894681	0.081201848550637	0	0	0	0.039	0.16982731515809	1.01277033476274
TCGA-X6-A7WB	0.00813229204633726	0	0	0.0295160986266681	0	0.212289632301784	0	0.020332813711561	0.0332728861781526	0	0	0.093569270788586	0.0131806041924969	0.122938008087562	0.0505670227862932	0.304134287806165	0	0.0334358430473931	0	0.078631240427	0	0	0.319	0.0399524840825524	1.08305733365883
TCGA-X6-A7WC	0	0	0.00436989210152784	0.178855994914103	0	0	0.214987656318387	0.0200139397886706	0.0289841899364445	0	0	0.0955921755486389	0	0.126630631938471	0.0594299404659151	0.216245080654738	0.00589259471396258	0	0	0.0488975764120336	0	0.000100327207107583	0.003	0.451518307673746	0.891605739319334
TCGA-X6-A7WD	0	0.0118939985963673	0.00276467921882602	0	0	0.207544790532272	0	0.0101145240059018	0.0157927120299459	0	0.0549832320993589	0	0	0.319708083904904	0	0.212427780930454	0.0195152684953449	0	0.102343508869925	0.0429114213167006	0	0	0.003	0.415515489074909	0.912184375793868
TCGA-X6-A8C2	0	0.00425762978927735	0.00101105678397792	0.0300135537198788	0	0.0226677977836706	0.0580862633819857	0.00350101708973503	0.0300410058692125	0	0.001936285493982	0	0	0.497973228221484	0.0147984672034594	0.289933294205895	0	0	0.045780400457441	0	0	0	0	0.756699853128937	0.669729846639191
TCGA-X6-A8C3	0.00759066100615382	0	0.00314089984890034	0.0832050620484305	0	0.0720123848630668	0.0155014815452664	0.0275792681420307	0.0520551681952345	0	0	0.00561418702173097	0.0892524002837213	0	0.08156392371097	0.494242923170469	0.0227578581320882	0	0.0450837277034711	0	0	0.000400054328466526	0.00700000000000001	0.287022163005697	0.972613162937545
TCGA-X6-A8C4	0	0.0178311596347364	0.00842780020437869	0.0846296521506871	0	0.139066446878797	0	0.0194983990951447	0.0447477911418197	0	0	0.0547700008586249	0.138413051074889	0	0.0324627449723634	0.425853803209696	0.00293692216395187	0	0	0.0313622286149122	0	0	0.147	0.0901220722880644	1.05728289429503
TCGA-X6-A8C5	0.0127333161202445	0	0.0199847778541946	0.195720862363268	0	0.138961344330308	0	0.00743578939438576	0.100347178614479	0	0	0.0367593948252262	0.0594014958621847	0	0.0618175457398633	0.271183533848527	0.000124800434163248	0	0.0955299606131558	0	0	0	0.076	0.13228466053291	1.03414584884313
